"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"14970","LOC111126414",390,189,125,166,242,138,0,-0.72439972406405,-1.13783300182139,-0.854158950767149,-0.477209012967006,-1.03889305396649
"14971","LOC111126416",45.6,321.2,75,81.8,89.4,85.8,0,1.95215626555227,0.49758039701597,0.584369527088361,0.673212965659128,0.632111289973576
"14972","LOC111126417",49,113,33,86,121,69,0,0.835567520601714,-0.395312736644146,0.562526998142881,0.903970247486114,0.342286206486633
"14973","LOC111126418",320,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"14974","LOC111126421",4,5.8,4.2,6,7.4,8.8,0,0.371563556432483,0.048790164169432,0.405465108108164,0.615185639090233,0.78845736036427
"14975","LOC111126423",14.5,71,53,NA,NA,NA,0,1.58853122761479,1.29614326412559,NA,NA,NA
"14976","LOC111126424",80,92,78,36,33,26,0,0.139761942375159,-0.0253178079842899,-0.798507696217772,-0.885519073207401,-1.1239300966524
"14977","LOC111126425",45,72,40,58,NA,NA,0,0.470003629245736,-0.117783035656384,0.2537805207761,NA,NA
"14978","LOC111126427",2,3,6,3,38,16,0,0.405465108108164,1.09861228866811,0.405465108108164,2.94443897916644,2.07944154167984
"14979","LOC111126428",187,155,256,247,143,198,0,-0.18768349993534,0.314068827624976,0.278279719773391,-0.268263986594679,0.0571584138399486
"14980","LOC111126429",14,15,37,34,80,10,0,0.0689928714869514,0.971860583028966,0.887303195000903,1.74296930505862,-0.336472236621213
"14981","LOC111126431",175,328,159,148,91,29,0,0.62822763446063,-0.0958817717032825,-0.167573700159399,-0.653926467406664,-1.79749014393704
"14982","LOC111126432",38,42,39,47,45,49,0,0.100083458556983,0.0259754864032607,0.212561441983673,0.169076330043934,0.254234138384241
"14983","LOC111126433",52,217,341.333333333333,166.666666666667,221.333333333333,287.666666666667,0,1.42865363495903,1.88161579834992,1.16475209117265,1.4484261422269,1.71055868383389
"14984","LOC111126434",2,8.5,16,NA,NA,NA,0,1.44691898293633,2.07944154167984,NA,NA,NA
"14985","LOC111126435",4,2,8,NA,NA,NA,0,-0.693147180559945,0.693147180559945,NA,NA,NA
"14986","LOC111126436",102,28.5,26,34.5,52.5,43.5,0,-1.27506872600967,-1.36687627526279,-1.08401348924696,-0.664159643686693,-0.852211875189633
"14987","LOC111126438",195,364.5,346.5,315,262.25,349.75,0,0.625526992884966,0.574883260066211,0.479573080261886,0.29629868871266,0.584219054981844
"14988","LOC111126440",10,20,11,3,2,13,0,0.693147180559945,0.0953101798043249,-1.20397280432594,-1.6094379124341,0.262364264467491
"14989","LOC111126441",45,88,1800,180,35,NA,0,0.670674324707887,3.68887945411394,1.38629436111989,-0.251314428280906,NA
"14990","LOC111126442",22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"14991","LOC111126443",20,19,19,19,36,40,0,-0.0512932943875506,-0.0512932943875506,-0.0512932943875506,0.587786664902119,0.693147180559945
"14992","LOC111126445",2,4,6,9,10.5,25,0,0.693147180559945,1.09861228866811,1.50407739677627,1.65822807660353,2.52572864430826
"14993","LOC111126447",10,10,7,7,21,63,0,0,-0.356674943938732,-0.356674943938732,0.741937344729377,1.84054963339749
"14994","LOC111126448",258,66,252,NA,NA,NA,0,-1.36330484289519,-0.0235304974101942,NA,NA,NA
"14995","LOC111126450",207,233,162,40,51,42,0,0.118319660300331,-0.245122458032985,-1.64383933915143,-1.40089316054104,-1.595049174982
"14996","LOC111126451",8.5,16,17,15,9,9,0,0.63252255874351,0.693147180559945,0.567984037605939,0.0571584138399486,0.0571584138399486
"14997","LOC111126455",18.0555555555556,29.1111111111111,34.1666666666667,40.7777777777778,37.2777777777778,28.2777777777778,0,0.477666501991305,0.63779708547678,0.814683846284778,0.724943954641944,0.448622834220785
"14998","LOC111126456",218,1410,131,132,103,107,0,1.86684992058313,-0.509297739587938,-0.501693140202718,-0.749766074559453,-0.711666228327183
