"","gene","Sample.ID","Treatment","Sex","mean","sem"
"6934","gene-LOC111116807","53F","Control","F",0.3968255,0.3968255
"6935","gene-LOC111116807","54F","Control","F",0.56818175,0.56818175
"6936","gene-LOC111116807","59M","Exposed","M",0,0
"6937","gene-LOC111116807","64M","Control","M",1.0643015,0.62740690717767
"6938","gene-LOC111116807","6M","Control","M",0,0
"6939","gene-LOC111116807","76F","Control","F",0,0
"6940","gene-LOC111116807","77F","Exposed","F",0.378788,0.378788
"6941","gene-LOC111116807","7M","Control","M",0,0
"6942","gene-LOC111116807","9M","Exposed","M",0,0
"6943","gene-LOC111116808","12M","Exposed","M",24.69697,1.969697
"6944","gene-LOC111116808","13M","Control","M",27,3
"6945","gene-LOC111116808","16F","Control","F",5.5059525,0.7440475
"6946","gene-LOC111116808","19F","Control","F",7.261905,2.261905
"6947","gene-LOC111116808","22F","Exposed","F",6.25,6.25
"6948","gene-LOC111116808","23M","Exposed","M",25.5681815,4.7348485
"6949","gene-LOC111116808","29F","Exposed","F",12.5,6.25
"6950","gene-LOC111116808","31M","Exposed","M",26.214834,8.567775
"6951","gene-LOC111116808","35F","Exposed","F",17.894737,2.105263
"6952","gene-LOC111116808","36F","Exposed","F",12.121212,3.030303
"6953","gene-LOC111116808","39F","Control","F",11.6883115,2.5974025
"6954","gene-LOC111116808","3F","Exposed","F",10.4166665,10.4166665
"6955","gene-LOC111116808","41F","Exposed","F",2.2727275,2.2727275
"6956","gene-LOC111116808","44F","Control","F",4.611529,1.102757
"6957","gene-LOC111116808","48M","Exposed","M",15.904762,7.904762
"6958","gene-LOC111116808","50F","Exposed","F",8.3333335,8.3333335
"6959","gene-LOC111116808","52F","Control","F",4.9537035,2.4537035
"6960","gene-LOC111116808","53F","Control","F",27.5,7.5
"6961","gene-LOC111116808","54F","Control","F",9.0909095,4.5454545
"6962","gene-LOC111116808","59M","Exposed","M",27.0467835,0.730994500000001
"6963","gene-LOC111116808","64M","Control","M",10.0079745,2.1132375
"6964","gene-LOC111116808","6M","Control","M",45.8974355,7.4358975
"6965","gene-LOC111116808","76F","Control","F",15.7568235,0.372208499999999
"6966","gene-LOC111116808","77F","Exposed","F",16.282051,2.948718
"6967","gene-LOC111116808","7M","Control","M",31.6666665,1.6666665
"6968","gene-LOC111116808","9M","Exposed","M",28.095238,14.761905
"6969","gene-LOC111116815","12M","Exposed","M",0.246839625954198,0.0603210917159752
"6970","gene-LOC111116815","13M","Control","M",0.200289038167939,0.0469937763538241
"6971","gene-LOC111116815","16F","Control","F",1.51062934351145,0.221598519724806
"6972","gene-LOC111116815","19F","Control","F",0.340265053435114,0.0915996056929381
"6973","gene-LOC111116815","22F","Exposed","F",0.668298007633588,0.142279509122656
"6974","gene-LOC111116815","23M","Exposed","M",0.170286778625954,0.0534481225125795
"6975","gene-LOC111116815","29F","Exposed","F",0.702390938931298,0.146944298960759
"6976","gene-LOC111116815","31M","Exposed","M",0.363574038167939,0.0821242498976789
"6977","gene-LOC111116815","35F","Exposed","F",0.705861664122137,0.12940436254054
"6978","gene-LOC111116815","36F","Exposed","F",0.363018671755725,0.0870596549881339
"6979","gene-LOC111116815","39F","Control","F",0.756231847328244,0.171441840049135
"6980","gene-LOC111116815","3F","Exposed","F",0.427958938931298,0.0930337299540077
"6981","gene-LOC111116815","41F","Exposed","F",0.314996954198473,0.105613166466589
"6982","gene-LOC111116815","44F","Control","F",0.978654038167939,0.130639597968512
"6983","gene-LOC111116815","48M","Exposed","M",0.22535006870229,0.0564356561325379
"6984","gene-LOC111116815","50F","Exposed","F",0.493347473282443,0.13359973488077
"6985","gene-LOC111116815","52F","Control","F",1.65197523664122,0.301569585478179
"6986","gene-LOC111116815","53F","Control","F",0.346520114503817,0.105491928162724
"6987","gene-LOC111116815","54F","Control","F",0.50244327480916,0.107692940281283
"6988","gene-LOC111116815","59M","Exposed","M",0.205959458015267,0.0658739711352843
"6989","gene-LOC111116815","64M","Control","M",0.261555076335878,0.0821351974435537
"6990","gene-LOC111116815","6M","Control","M",0.369569694656489,0.104299944817105
"6991","gene-LOC111116815","76F","Control","F",0.206570526717557,0.0616810924491829
"6992","gene-LOC111116815","77F","Exposed","F",0.486543778625954,0.0995420089334499
"6993","gene-LOC111116815","7M","Control","M",0.237680992366412,0.0797547854477867
"6994","gene-LOC111116815","9M","Exposed","M",0.213151160305344,0.0605789247436844
"6995","gene-LOC111116817","12M","Exposed","M",1.05508871428571,0.611755335782704
"6996","gene-LOC111116817","13M","Control","M",0.1552795,0.1552795
"6997","gene-LOC111116817","16F","Control","F",0.279433642857143,0.192718728542077
"6998","gene-LOC111116817","19F","Control","F",0.140056,0.140056
"6999","gene-LOC111116817","22F","Exposed","F",0.865335357142857,0.426470069543909
"7000","gene-LOC111116817","23M","Exposed","M",3.84632292857143,3.24239021151056
"7001","gene-LOC111116817","29F","Exposed","F",0.952561428571429,0.312652261807399
"7002","gene-LOC111116817","31M","Exposed","M",0.707671928571429,0.545251653991359
"7003","gene-LOC111116817","35F","Exposed","F",0.345487857142857,0.23520912111194
"7004","gene-LOC111116817","36F","Exposed","F",0.4162645,0.283660943625082
"7005","gene-LOC111116817","39F","Control","F",0.693193,0.271640014591589
"7006","gene-LOC111116817","3F","Exposed","F",0.921365285714286,0.339125831367223
"7007","gene-LOC111116817","41F","Exposed","F",0.460254071428571,0.319458071268926
"7008","gene-LOC111116817","44F","Control","F",0.415558285714286,0.149469789260603
"7009","gene-LOC111116817","48M","Exposed","M",0.266392642857143,0.133341906750312
"7010","gene-LOC111116817","50F","Exposed","F",0.375524,0.200057064818165
"7011","gene-LOC111116817","52F","Control","F",1.06335635714286,0.370095446339787
"7012","gene-LOC111116817","53F","Control","F",0.711949285714286,0.355277815474023
"7013","gene-LOC111116817","54F","Control","F",0.582333357142857,0.236866756578661
"7014","gene-LOC111116817","59M","Exposed","M",2.81516614285714,0.991603372019647
"7015","gene-LOC111116817","64M","Control","M",3.09614592857143,0.99804395203848
"7016","gene-LOC111116817","6M","Control","M",1.02445807142857,0.507514635468419
"7017","gene-LOC111116817","76F","Control","F",0.615651357142857,0.210952810334434
"7018","gene-LOC111116817","77F","Exposed","F",3.27278064285714,0.843682347673484
"7019","gene-LOC111116817","7M","Control","M",0.231727428571429,0.131795984599688
"7020","gene-LOC111116817","9M","Exposed","M",0.327380928571429,0.223481205731864
"7021","gene-LOC111116818","12M","Exposed","M",0.1805664,0.0853018357857747
"7022","gene-LOC111116818","13M","Control","M",0.32280325,0.0849125827413797
"7023","gene-LOC111116818","16F","Control","F",0.4709033,0.146426095844115
"7024","gene-LOC111116818","19F","Control","F",0.11774565,0.057862565332346
"7025","gene-LOC111116818","22F","Exposed","F",0.2371795,0.118537856001641
"7026","gene-LOC111116818","23M","Exposed","M",0.2014104,0.0841471214143513
"7027","gene-LOC111116818","29F","Exposed","F",0.122222216666667,0.0860541359535393
"7028","gene-LOC111116818","31M","Exposed","M",0.316096666666667,0.119422814666235
"7029","gene-LOC111116818","35F","Exposed","F",0.24050025,0.098175628187041
"7030","gene-LOC111116818","36F","Exposed","F",0.325155683333333,0.147035056438059
"7031","gene-LOC111116818","39F","Control","F",0.227419133333333,0.100292169850115
"7032","gene-LOC111116818","3F","Exposed","F",0.24447625,0.108398698254655
"7033","gene-LOC111116818","41F","Exposed","F",0.311803616666667,0.13900441820494
"7034","gene-LOC111116818","44F","Control","F",0.280393766666667,0.106491924564786
"7035","gene-LOC111116818","48M","Exposed","M",0.234618766666667,0.0821277174420893
"7036","gene-LOC111116818","50F","Exposed","F",0.2677252,0.137127687690414
"7037","gene-LOC111116818","52F","Control","F",0.222229916666667,0.0976670585688035
"7038","gene-LOC111116818","53F","Control","F",0.0906862666666667,0.0637949494247567
"7039","gene-LOC111116818","54F","Control","F",0.4732572,0.176104779018864
"7040","gene-LOC111116818","59M","Exposed","M",0.4830404,0.289709373902567
"7041","gene-LOC111116818","64M","Control","M",0.311158366666667,0.0972172678286138
"7042","gene-LOC111116818","6M","Control","M",0.4760473,0.132889418520719
"7043","gene-LOC111116818","76F","Control","F",0.359787916666667,0.129264384688772
"7044","gene-LOC111116818","77F","Exposed","F",0.18629635,0.0952427041586398
"7045","gene-LOC111116818","7M","Control","M",0.419208416666667,0.141912559031966
"7046","gene-LOC111116818","9M","Exposed","M",0.145052433333333,0.0715482397586655
"7047","gene-LOC111116819","12M","Exposed","M",5.63924421518987,1.70188135699607
"7048","gene-LOC111116819","13M","Control","M",4.02134959493671,0.994410667955428
"7049","gene-LOC111116819","16F","Control","F",4.34548817721519,1.20374188509459
"7050","gene-LOC111116819","19F","Control","F",4.01761888607595,1.00826950287419
"7051","gene-LOC111116819","22F","Exposed","F",1.09607081012658,0.284972500978905
"7052","gene-LOC111116819","23M","Exposed","M",2.42985074683544,0.677702479219248
"7053","gene-LOC111116819","29F","Exposed","F",4.36542721518987,0.993358103841369
"7054","gene-LOC111116819","31M","Exposed","M",4.67220743037975,1.07891391475371
"7055","gene-LOC111116819","35F","Exposed","F",4.60591143037975,1.32287377983586
"7056","gene-LOC111116819","36F","Exposed","F",3.35985087341772,0.92950141445396
"7057","gene-LOC111116819","39F","Control","F",4.7077824556962,1.20707194671529
"7058","gene-LOC111116819","3F","Exposed","F",2.58322205063291,0.653476107618334
"7059","gene-LOC111116819","41F","Exposed","F",4.89869384810127,1.25540986198319
"7060","gene-LOC111116819","44F","Control","F",4.28099335443038,1.07628875936975
"7061","gene-LOC111116819","48M","Exposed","M",4.78669030379747,1.25587875559042
"7062","gene-LOC111116819","50F","Exposed","F",3.95879736708861,0.97487157282936
"7063","gene-LOC111116819","52F","Control","F",5.80302815189873,1.45281289300126
"7064","gene-LOC111116819","53F","Control","F",3.09115587341772,1.08951544363464
"7065","gene-LOC111116819","54F","Control","F",2.43497493670886,0.601966244605595
"7066","gene-LOC111116819","59M","Exposed","M",4.47582274683544,1.34293625099067
"7067","gene-LOC111116819","64M","Control","M",4.8592475443038,1.60305468324388
"7068","gene-LOC111116819","6M","Control","M",5.4610664556962,1.54734701715035
"7069","gene-LOC111116819","76F","Control","F",6.54366448101266,1.82827720944973
"7070","gene-LOC111116819","77F","Exposed","F",6.48725710126582,1.76457653005762
"7071","gene-LOC111116819","7M","Control","M",2.27524141772152,0.617020601686898
"7072","gene-LOC111116819","9M","Exposed","M",3.23647629113924,0.970596397560338
"7073","gene-LOC111116821","12M","Exposed","M",60.8333334,2.0198666553898
"7074","gene-LOC111116821","13M","Control","M",24.319086,1.99814380751984
"7075","gene-LOC111116821","16F","Control","F",8.2222222,3.47122208956179
"7076","gene-LOC111116821","19F","Control","F",12.7857144,2.86991182945462
"7077","gene-LOC111116821","22F","Exposed","F",3.968254,2.79473279506603
"7078","gene-LOC111116821","23M","Exposed","M",4.3895906,0.760305782272738
"7079","gene-LOC111116821","29F","Exposed","F",22.6895294,2.23832957587824
"7080","gene-LOC111116821","31M","Exposed","M",29.6874932,2.84701777385735
"7081","gene-LOC111116821","35F","Exposed","F",45.1988208,3.47445200244121
"7082","gene-LOC111116821","36F","Exposed","F",30.6415244,2.16726291397593
"7083","gene-LOC111116821","39F","Control","F",33.239373,5.73087179086209
"7084","gene-LOC111116821","3F","Exposed","F",15.9001698,2.59029151563361
"7085","gene-LOC111116821","41F","Exposed","F",13.9621784,2.35997145666242
"7086","gene-LOC111116821","44F","Control","F",32.303554,2.95483362949827
"7087","gene-LOC111116821","48M","Exposed","M",19.251337,6.53029387146195
"7088","gene-LOC111116821","50F","Exposed","F",20.0562082,2.96309627780414
"7089","gene-LOC111116821","52F","Control","F",23.1203832,5.44380649423288
"7090","gene-LOC111116821","53F","Control","F",39.3441244,1.71699612495158
"7091","gene-LOC111116821","54F","Control","F",12.6142582,2.49081452954369
"7092","gene-LOC111116821","59M","Exposed","M",47.6388888,2.27794728773057
"7093","gene-LOC111116821","64M","Control","M",53.9969486,9.80420356092829
"7094","gene-LOC111116821","6M","Control","M",53.4536596,0.785779412208642
"7095","gene-LOC111116821","76F","Control","F",64.2375546,2.21204985873071
"7096","gene-LOC111116821","77F","Exposed","F",61.4714286,3.64184488318158
"7097","gene-LOC111116821","7M","Control","M",15.9090908,5.33539901693216
"7098","gene-LOC111116821","9M","Exposed","M",29.965454,4.91227873204199
"7099","gene-LOC111116824","12M","Exposed","M",47.0760661538462,3.09042200075655
"7100","gene-LOC111116824","13M","Control","M",71.4182618461538,4.29845956008401
"7101","gene-LOC111116824","16F","Control","F",42.5465853846154,4.1509523227335
"7102","gene-LOC111116824","19F","Control","F",51.6965723846154,5.23062394822225
"7103","gene-LOC111116824","22F","Exposed","F",58.7069268461538,3.52173760464833
"7104","gene-LOC111116824","23M","Exposed","M",39.0553143076923,8.0023655285101
"7105","gene-LOC111116824","29F","Exposed","F",31.4200366153846,4.13790031856243
"7106","gene-LOC111116824","31M","Exposed","M",16.392545,4.447586760354
"7107","gene-LOC111116824","35F","Exposed","F",34.8317294615385,4.16849485502832
"7108","gene-LOC111116824","36F","Exposed","F",37.3156972307692,3.66643189243538
"7109","gene-LOC111116824","39F","Control","F",56.5013385384615,5.67389808063151
"7110","gene-LOC111116824","3F","Exposed","F",44.1648741538462,4.26376120702276
"7111","gene-LOC111116824","41F","Exposed","F",42.3351989230769,4.37510754658847
"7112","gene-LOC111116824","44F","Control","F",49.1169103846154,4.35175382285838
"7113","gene-LOC111116824","48M","Exposed","M",33.3948237692308,3.96254009811909
"7114","gene-LOC111116824","50F","Exposed","F",44.4083243076923,3.05065627597042
"7115","gene-LOC111116824","52F","Control","F",35.9480115384615,6.05271407060301
"7116","gene-LOC111116824","53F","Control","F",28.8830163076923,3.41034731352283
"7117","gene-LOC111116824","54F","Control","F",64.3026013076923,6.26919146355654
"7118","gene-LOC111116824","59M","Exposed","M",36.9873533846154,4.46320349921116
"7119","gene-LOC111116824","64M","Control","M",32.8371018461538,3.79310615309541
"7120","gene-LOC111116824","6M","Control","M",50.3508380769231,5.14611985953562
"7121","gene-LOC111116824","76F","Control","F",33.3972392307692,4.55280064414847
"7122","gene-LOC111116824","77F","Exposed","F",33.5877433076923,3.58529247904448
"7123","gene-LOC111116824","7M","Control","M",32.578144,4.12676564400728
"7124","gene-LOC111116824","9M","Exposed","M",31.9405213846154,4.03773484288191
"7125","gene-LOC111116825","12M","Exposed","M",97.6301473333333,1.31574949278049
"7126","gene-LOC111116825","13M","Control","M",94.865212,2.695764
"7127","gene-LOC111116825","16F","Control","F",86.111111,13.888889
"7128","gene-LOC111116825","19F","Control","F",84.4444443333333,8.01233624473945
"7129","gene-LOC111116825","22F","Exposed","F",92.6261023333333,1.93831982904562
"7130","gene-LOC111116825","23M","Exposed","M",97.5154046666667,1.48251878000025
"7131","gene-LOC111116825","29F","Exposed","F",89.2173913333333,3.41832419836706
"7132","gene-LOC111116825","31M","Exposed","M",94.2735043333333,3.96216295347942
"7133","gene-LOC111116825","35F","Exposed","F",90.9848483333333,2.34848470430107
"7134","gene-LOC111116825","36F","Exposed","F",73.8749503333333,19.1975225383063
"7135","gene-LOC111116825","39F","Control","F",92.377885,5.59090370840532
"7136","gene-LOC111116825","3F","Exposed","F",89.364035,2.20119082874664
"7137","gene-LOC111116825","41F","Exposed","F",98.148148,1.851852
"7138","gene-LOC111116825","44F","Control","F",85.5820103333333,7.40386351591837
"7139","gene-LOC111116825","48M","Exposed","M",94.2669753333333,1.3214283223538
"7140","gene-LOC111116825","50F","Exposed","F",87.2053873333333,7.91782888803036
"7141","gene-LOC111116825","52F","Control","F",92.1545203333333,4.66119974041792
"7142","gene-LOC111116825","53F","Control","F",78.2553796666667,17.3889031392034
"7143","gene-LOC111116825","54F","Control","F",92.063492,5.723097225221
"7144","gene-LOC111116825","59M","Exposed","M",97.010582,0.173477036160409
"7145","gene-LOC111116825","64M","Control","M",85.8270203333333,11.095361842658
"7146","gene-LOC111116825","6M","Control","M",100,0
"7147","gene-LOC111116825","76F","Control","F",76,10.0664459136943
"7148","gene-LOC111116825","77F","Exposed","F",96.7383513333333,1.86276510938052
"7149","gene-LOC111116825","7M","Control","M",97.7394636666667,1.13075511039487
"7150","gene-LOC111116825","9M","Exposed","M",92.5925926666667,3.70370366666666
